999,Wels,,1,48.168,14.021, 318
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
02/02/2005,16:00,292,1406,72,3,10,0,3,20,72,3,10,8072,3,10,0,3,20,8072,3,10,-9990,0,0,9,E,8,8,E,8,7.2,E,8,1.2,E,8,66,E,8,977,E,8,312,E,8,6.5,E,8,-9990,0,0,-9990,0,0,1.012,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,17:00,48,671,10,3,10,0,3,20,10,3,10,1222,3,10,0,3,20,1222,3,10,-9990,0,0,8,E,8,6,E,8,6.4,E,8,0.2,E,8,64,E,8,977,E,8,309,E,8,4.4,E,8,-9990,0,0,-9990,0,0,0.940,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,5.8,E,8,0.1,E,8,67,E,8,977,E,8,303,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.933,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,5.2,E,8,0.4,E,8,71,E,8,977,E,8,316,E,8,3.4,E,8,-9990,0,0,-9990,0,0,0.954,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,4.7,E,8,0.1,E,8,72,E,8,977,E,8,246,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.937,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,4.2,E,8,0.1,E,8,75,E,8,977,E,8,273,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.936,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,3.6,E,8,-0.8,E,8,73,E,8,977,E,8,262,E,8,1.5,E,8,-9990,0,0,-9990,0,0,0.878,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,3.1,E,8,-1.0,E,8,74,E,8,977,E,8,251,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.865,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/02/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,2.5,E,8,-1.1,E,8,77,E,8,977,E,8,266,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.860,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,1.9,E,8,-0.9,E,8,81,E,8,977,E,8,220,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.870,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,1.3,E,8,-1.1,E,8,84,E,8,977,E,8,202,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.859,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,0.7,E,8,-1.3,E,8,87,E,8,977,E,8,106,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.850,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,0.3,E,8,-1.8,E,8,85,E,8,977,E,8,348,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.817,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,0.0,E,8,-2.0,E,8,86,E,8,977,E,8,143,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.807,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-0.2,E,8,-2.1,E,8,87,E,8,977,E,8,164,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.804,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,-0.4,E,8,-2.1,E,8,88,E,8,977,E,8,180,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.801,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,08:00,8,273,3,3,10,0,3,20,3,3,10,340,3,10,16,3,20,340,3,10,-9990,0,0,1,E,8,1,E,8,-0.3,E,8,-2.0,E,8,88,E,8,977,E,8,223,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.806,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,09:00,189,1406,83,3,10,310,3,20,41,3,10,8454,3,10,16978,3,20,6174,3,10,-9990,0,0,0,E,8,0,E,8,0.8,E,8,-2.2,E,8,81,E,8,977,E,8,247,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.796,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,10:00,367,1406,209,3,10,460,3,20,89,3,10,21915,3,10,36411,3,20,12416,3,10,-9990,0,0,0,E,8,0,E,8,2.2,E,8,-1.3,E,8,78,E,8,977,E,8,239,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.848,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,11:00,499,1406,237,3,10,264,3,20,144,3,10,25281,3,10,22657,3,20,17237,3,10,-9990,0,0,6,E,8,5,E,8,3.1,E,8,-1.2,E,8,73,E,8,977,E,8,174,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.855,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,12:00,577,1406,398,3,10,640,3,20,136,3,10,41055,3,10,54552,3,20,18665,3,10,-9990,0,0,0,E,8,0,E,8,4.5,E,8,-0.5,E,8,70,E,8,977,E,8,148,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.893,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,13:00,595,1406,300,3,10,266,3,20,187,3,10,31849,3,10,23197,3,20,22031,3,10,-9990,0,0,8,E,8,6,E,8,5.0,E,8,-1.0,E,8,65,E,8,977,E,8,244,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.865,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,14:00,552,1406,162,3,10,26,3,20,152,3,10,18218,3,10,2773,3,20,17129,3,10,-9990,0,0,10,E,8,9,E,8,4.7,E,8,-1.5,E,8,64,E,8,977,E,8,274,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.834,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,15:00,450,1406,165,3,10,100,3,20,133,3,10,18027,3,10,7923,3,20,15488,3,10,-9990,0,0,9,E,8,8,E,8,4.6,E,8,-2.3,E,8,61,E,8,977,E,8,169,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.790,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,16:00,298,1406,41,3,10,0,3,20,41,3,10,4758,3,10,0,3,20,4758,3,10,-9990,0,0,9,E,8,8,E,8,3.8,E,8,-2.2,E,8,65,E,8,977,E,8,127,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.798,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,17:00,51,691,4,3,10,0,3,20,4,3,10,492,3,10,11,3,20,491,3,10,-9990,0,0,8,E,8,6,E,8,3.0,E,8,-2.5,E,8,67,E,8,977,E,8,46,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.781,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,2.3,E,8,-3.2,E,8,67,E,8,978,E,8,52,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.740,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,1.7,E,8,-3.7,E,8,67,E,8,978,E,8,13,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.714,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,1.0,E,8,-4.2,E,8,68,E,8,978,E,8,2,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.690,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,0.3,E,8,-4.6,E,8,70,E,8,978,E,8,78,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.674,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,-0.4,E,8,-4.0,E,8,77,E,8,978,E,8,145,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.702,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-1.1,E,8,-3.6,E,8,83,E,8,978,E,8,156,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.720,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/03/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-1.8,E,8,-3.7,E,8,87,E,8,978,E,8,201,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.718,E,8,0.160,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-2.8,E,8,-4.6,E,8,87,E,8,978,E,8,156,E,8,1.5,E,8,-9990,0,0,-9990,0,0,0.672,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-3.8,E,8,-4.8,E,8,93,E,8,978,E,8,192,E,8,1.8,E,8,-9990,0,0,-9990,0,0,0.663,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-4.9,E,8,-5.9,E,8,93,E,8,978,E,8,85,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.615,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-5.5,E,8,-6.6,E,8,92,E,8,978,E,8,167,E,8,1.8,E,8,-9990,0,0,-9990,0,0,0.584,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-6.1,E,8,-6.6,E,8,96,E,8,978,E,8,176,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.583,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-6.5,E,8,-7.1,E,8,96,E,8,979,E,8,146,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.566,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,-6.9,E,8,-7.6,E,8,95,E,8,979,E,8,49,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.545,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,08:00,9,289,2,3,10,0,3,20,2,3,10,238,3,10,16,3,20,238,3,10,-9990,0,0,1,E,8,1,E,8,-7.0,E,8,-7.6,E,8,95,E,8,979,E,8,203,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.544,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,09:00,194,1405,99,3,10,437,3,20,39,3,10,10139,3,10,31007,3,20,5855,3,10,-9990,0,0,0,E,8,0,E,8,-5.7,E,8,-7.4,E,8,88,E,8,979,E,8,143,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.552,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,10:00,372,1405,226,3,10,660,3,20,51,3,10,23326,3,10,57647,3,20,8049,3,10,-9990,0,0,0,E,8,0,E,8,-4.2,E,8,-7.0,E,8,81,E,8,979,E,8,180,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.569,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,11:00,505,1405,322,3,10,723,3,20,62,3,10,33799,3,10,67354,3,20,9590,3,10,-9990,0,0,0,E,8,0,E,8,-2.8,E,8,-6.8,E,8,74,E,8,979,E,8,249,E,8,1.5,E,8,-9990,0,0,-9990,0,0,0.575,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,12:00,583,1405,357,3,10,599,3,20,108,3,10,37242,3,10,52525,3,20,15445,3,10,-9990,0,0,0,E,8,0,E,8,-1.8,E,8,-6.6,E,8,69,E,8,979,E,8,326,E,8,4.6,E,8,-9990,0,0,-9990,0,0,0.583,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,13:00,601,1405,358,3,10,542,3,20,126,3,10,38438,3,10,48093,3,20,17861,3,10,-9990,0,0,0,E,8,0,E,8,-1.2,E,8,-6.4,E,8,68,E,8,979,E,8,322,E,8,3.4,E,8,-9990,0,0,-9990,0,0,0.594,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,14:00,558,1405,352,3,10,648,3,20,95,3,10,36950,3,10,58166,3,20,13843,3,10,-9990,0,0,0,E,8,0,E,8,-0.8,E,8,-5.7,E,8,69,E,8,979,E,8,288,E,8,3.6,E,8,-9990,0,0,-9990,0,0,0.622,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,15:00,457,1405,252,3,10,500,3,20,90,3,10,26070,3,10,40374,3,20,12941,3,10,-9990,0,0,0,E,8,0,E,8,-0.9,E,8,-6.3,E,8,67,E,8,979,E,8,155,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.599,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,16:00,304,1405,135,3,10,263,3,20,79,3,10,14333,3,10,22107,3,20,9546,3,10,-9990,0,0,0,E,8,0,E,8,-1.5,E,8,-6.2,E,8,71,E,8,979,E,8,141,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.603,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,17:00,111,1405,42,3,10,172,3,20,28,3,10,4311,3,10,5293,3,20,3894,3,10,-9990,0,0,0,E,8,0,E,8,-2.5,E,8,-5.7,E,8,79,E,8,979,E,8,147,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.621,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,18:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,0,E,8,0,E,8,-3.6,E,8,-5.6,E,8,85,E,8,979,E,8,173,E,8,2.9,E,8,-9990,0,0,-9990,0,0,0.626,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-3.9,E,8,-5.9,E,8,86,E,8,980,E,8,163,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.615,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-4.2,E,8,-5.9,E,8,88,E,8,980,E,8,172,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.612,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-4.5,E,8,-5.7,E,8,91,E,8,980,E,8,104,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.622,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-4.8,E,8,-6.7,E,8,87,E,8,980,E,8,85,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.580,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-5.2,E,8,-6.3,E,8,91,E,8,980,E,8,350,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.595,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/04/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-5.5,E,8,-6.8,E,8,90,E,8,980,E,8,343,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.577,E,8,0.151,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-5.4,E,8,-6.5,E,8,92,E,8,980,E,8,347,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.589,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-5.2,E,8,-6.6,E,8,90,E,8,980,E,8,44,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.585,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-5.0,E,8,-6.3,E,8,91,E,8,980,E,8,53,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.599,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-4.9,E,8,-6.1,E,8,91,E,8,980,E,8,71,E,8,4.1,E,8,-9990,0,0,-9990,0,0,0.606,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-4.8,E,8,-5.6,E,8,94,E,8,980,E,8,45,E,8,3.6,E,8,-9990,0,0,-9990,0,0,0.626,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-4.7,E,8,-6.1,E,8,90,E,8,980,E,8,51,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.605,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,-4.6,E,8,-5.9,E,8,90,E,8,980,E,8,106,E,8,4.6,E,8,-9990,0,0,-9990,0,0,0.614,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,08:00,11,305,2,3,10,0,3,20,2,3,10,266,3,10,15,3,20,265,3,10,-9990,0,0,0,E,8,0,E,8,-4.4,E,8,-6.3,E,8,87,E,8,980,E,8,143,E,8,3.4,E,8,-9990,0,0,-9990,0,0,0.598,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,09:00,200,1405,104,3,10,460,3,20,39,3,10,10652,3,10,33792,3,20,5849,3,10,-9990,0,0,0,E,8,0,E,8,-2.4,E,8,-5.3,E,8,80,E,8,980,E,8,203,E,8,2.2,E,8,-9990,0,0,-9990,0,0,0.641,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,10:00,378,1405,228,3,10,666,3,20,49,3,10,23702,3,10,59363,3,20,7720,3,10,-9990,0,0,0,E,8,0,E,8,-0.1,E,8,-4.1,E,8,74,E,8,981,E,8,255,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.695,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,11:00,511,1405,321,3,10,655,3,20,82,3,10,33727,3,10,58946,3,20,12279,3,10,-9990,0,0,0,E,8,0,E,8,2.0,E,8,-3.4,E,8,67,E,8,981,E,8,271,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.733,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,12:00,589,1405,411,3,10,833,3,20,62,3,10,43726,3,10,81842,3,20,9387,3,10,-9990,0,0,0,E,8,0,E,8,4.0,E,8,-3.0,E,8,60,E,8,981,E,8,256,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.751,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,13:00,608,1405,424,3,10,857,3,20,53,3,10,45274,3,10,85858,3,20,8133,3,10,-9990,0,0,0,E,8,0,E,8,5.4,E,8,-2.9,E,8,55,E,8,981,E,8,255,E,8,2.9,E,8,-9990,0,0,-9990,0,0,0.758,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,14:00,565,1405,380,3,10,794,3,20,61,3,10,40598,3,10,77617,3,20,9395,3,10,-9990,0,0,0,E,8,0,E,8,6.2,E,8,-2.3,E,8,54,E,8,980,E,8,258,E,8,3.6,E,8,-9990,0,0,-9990,0,0,0.788,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,15:00,463,1405,288,3,10,657,3,20,72,3,10,30370,3,10,59144,3,20,10859,3,10,-9990,0,0,0,E,8,0,E,8,6.4,E,8,-1.9,E,8,55,E,8,980,E,8,257,E,8,5.0,E,8,-9990,0,0,-9990,0,0,0.810,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,16:00,311,1405,162,3,10,472,3,20,58,3,10,16702,3,10,36554,3,20,8616,3,10,-9990,0,0,0,E,8,0,E,8,5.7,E,8,-2.3,E,8,57,E,8,980,E,8,254,E,8,3.6,E,8,-9990,0,0,-9990,0,0,0.791,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,17:00,117,1405,51,3,10,260,3,20,29,3,10,5094,3,10,9777,3,20,4279,3,10,-9990,0,0,1,E,8,1,E,8,4.4,E,8,-3.0,E,8,59,E,8,980,E,8,202,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.753,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,18:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,1,E,8,1,E,8,3.1,E,8,-1.5,E,8,72,E,8,980,E,8,253,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.837,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,2.6,E,8,-1.5,E,8,74,E,8,979,E,8,274,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.837,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,2.2,E,8,-1.8,E,8,75,E,8,979,E,8,238,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.818,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,1.7,E,8,-1.8,E,8,77,E,8,979,E,8,268,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.818,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,1.3,E,8,-3.0,E,8,73,E,8,979,E,8,64,E,8,2.9,E,8,-9990,0,0,-9990,0,0,0.753,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
02/05/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,0.9,E,8,-3.4,E,8,73,E,8,978,E,8,171,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.730,E,8,0.113,E,8,0.20,E,8,0,-9990,0,0
